ID,RID,SEQ,CHOICE,C1,TT1,IMG1,IMG_LAT1,IMG_LNG1,ANGLE_FROM_NORTH_IMG1,IMG_YEAR1,IMG_MONTH1,C2,TT2,IMG2,IMG_LAT2,IMG_LNG2,ANGLE_FROM_NORTH_IMG2,IMG_YEAR2,IMG_MONTH2,AGE,GENDER,PROVINCE,POSTCODE,POSTCODE_L,MODE,CAT,TT_CAT,TR_DAYS,IMP_IMG,IMP_HHC,IMP_TTI,NGBH_SC,HOUSE_TYPE,HH_COMP,HH_COST,train,test,nontrader_C
8717,1396,14,2,75,15,dmBsU4jV9ANs6nS1ak6zZQa.png,52.3449028,5.15087837,-1.215,2020,11,-150,0,GKuRgff6Zv4KbPFF3ZsgUga.png,51.85569866,4.478969061,-84.241,2020,11,5,2,4,6713,S,4,5,5,4,9,9,5,2,1,1,2,1,0,0
8718,1396,15,1,-150,-5,4s3vQkAXb8DN_iOkhiEMhwa.png,53.07909482,6.920406865,47.987,2019,5,-75,0,H8ZA9hntnSm-ag4zB-ZPTQa.png,52.33342792,4.640569523,39.939,2019,5,5,2,4,6713,S,4,5,5,4,9,9,5,2,1,1,2,1,0,0
8719,1400,1,1,150,-10,1Eku0cS4aXaXqM66H3hE8wb.png,52.16532548,6.239521726,142.761,2021,3,-150,10,kdtD6JMEh3LI6fJA6GHCTAa.png,52.26781176,5.704225002,-0.337,2021,3,5,1,10,3633,e,4,3,3,6,8,7,6,3,4,2,1,1,0,0
8720,1400,2,2,0,10,3RARqIKxpXWzUY8_acrd0Qa.png,52.24930952,4.554952961,-42.184,2022,1,-225,-10,8ZsGBx2mQdlb7ksHPi3yFQb.png,52.21435952,5.175960902,262.828,2021,4,5,1,10,3633,e,4,3,3,6,8,7,6,3,4,2,1,1,0,0
8721,1400,3,2,150,0,4Z-spxjLvJhVSWRAOhqkyAa.png,52.43346541,4.91454453,-89.225,2022,3,-150,-10,Yf8MFicvfGuC880AfGwZHAb.png,52.78424432,6.123979829,219.433,2022,4,5,1,10,3633,e,4,3,3,6,8,7,6,3,4,2,1,1,0,0
8722,1400,4,2,-75,10,9NXLsZDiJDTUYV2FA_RL7wb.png,51.00297491,5.889132253,128.882,2020,9,-225,-10,8fUq_zHpJiqAsMHTTsaCTAb.png,52.72939499,5.159380159,159.226,2021,4,5,1,10,3633,e,4,3,3,6,8,7,6,3,4,2,1,1,0,0
8723,1400,5,2,150,15,OZ59wVVSpLA6UNbZQpgs2Ab.png,52.21190386,6.863213996,253.689,2022,3,225,0,sp8VAT_KT3pqRNMhAmxvNga.png,52.23361494,5.159237256,58.536,2019,5,5,1,10,3633,e,4,3,3,6,8,7,6,3,4,2,1,1,0,0
8724,1400,6,1,-75,-10,3I58zSiVg3FgzrVbj83k-Ab.png,52.35180012,4.997918637,219.106,2019,6,-150,15,ba8oQAsZCPmzRnXzetKNRgb.png,52.43639403,4.638072189,254.613,2021,4,5,1,10,3633,e,4,3,3,6,8,7,6,3,4,2,1,1,0,0
8725,1400,7,1,-150,15,drp4YvicvNh3LbD0OOZ8HQb.png,51.30595423,5.298453842,245.426,2021,4,-75,-5,FGNeinO87ab3NrLkkxiu0Ab.png,50.96857645,5.825009325,215.016,2020,9,5,1,10,3633,e,4,3,3,6,8,7,6,3,4,2,1,1,0,0
8726,1400,8,1,0,10,F6XTao9nNlVVZqRz3ndlNwb.png,52.19087872,6.880242839,190.21,2022,3,225,-5,f4sGG1SuEuAeSImIHmznmga.png,52.36519009,4.925519494,-40.055,2019,4,5,1,10,3633,e,4,3,3,6,8,7,6,3,4,2,1,1,0,0
8727,1400,9,2,150,-5,5xUWSdgEp1VVLU1KKI8LLQb.png,50.78591066,5.907565308,161.191,2021,9,-75,0,r5EFGXC6Qv5GsVyFgzxgIQb.png,51.80156825,5.007784201,221.11,2019,4,5,1,10,3633,e,4,3,3,6,8,7,6,3,4,2,1,1,0,0
8728,1400,10,2,-150,-10,SqvjropgZtypSngOSYqDBAa.png,52.0355759,5.666584872,81.861,2019,4,-75,0,-w-pWL812WS5uIm2C69JCQb.png,50.8843883,5.851213425,94.096,2021,6,5,1,10,3633,e,4,3,3,6,8,7,6,3,4,2,1,1,0,0
8729,1400,11,1,225,15,ZkxwEBLFHLF3Dtvoyq_A5wa.png,51.55878914,4.516594242,78.179,2021,8,-75,-5,59x2Gl1P6Dab2lW1aQKpqwb.png,52.22636807,5.176282626,182.45,2019,6,5,1,10,3633,e,4,3,3,6,8,7,6,3,4,2,1,1,0,0
8730,1400,12,1,0,15,9n4C8BlqAm2ERYaeO8LpAgb.png,51.82016751,5.877536727,237.027,2019,4,225,5,O1NUsx9ag4FkU9ZeDbVJjAb.png,51.82936358,4.134953789,257.748,2022,5,5,1,10,3633,e,4,3,3,6,8,7,6,3,4,2,1,1,0,0
8731,1400,13,1,-225,-5,iweDY8IbzlxGtmWmNL3Gzgb.png,51.75401866,5.881280535,149.963,2021,9,0,-10,68ntm9wDdxhQ_dEK3btDwga.png,52.83993424,6.719821134,-59.308,2022,4,5,1,10,3633,e,4,3,3,6,8,7,6,3,4,2,1,1,0,0
8732,1400,14,2,-150,-5,tYKtgSLOZS4yu3AQ7kHqWwa.png,51.84403699,4.163989754,-43.409,2019,3,75,15,ilU0y28Evtp52J3Lx6IebQa.png,51.54012963,4.593515108,82.614,2021,8,5,1,10,3633,e,4,3,3,6,8,7,6,3,4,2,1,1,0,0
8733,1400,15,1,-75,10,abtI7DMxJrmctuqSFhDg3ga.png,52.79033489,6.723397303,-67.31,2022,4,-225,-5,fMnnXN-DZsLxhatWOEDa-Ab.png,51.12792119,5.946347191,244.707,2021,9,5,1,10,3633,e,4,3,3,6,8,7,6,3,4,2,1,1,0,0
8734,1402,1,2,0,15,LxBLdVwlhwVB1j0R4VBERgb.png,52.24607066,5.707087242,245.694,2022,5,150,-5,3RARqIKxpXWzUY8_acrd0Qa.png,52.24930952,4.554952961,-42.184,2022,1,5,2,9,7601,E,1,3,3,3,9,5,5,4,1,1,1,1,0,0
8735,1402,2,1,150,5,8ZsGBx2mQdlb7ksHPi3yFQb.png,52.21435952,5.175960902,262.828,2021,4,75,15,4Z-spxjLvJhVSWRAOhqkyAa.png,52.43346541,4.91454453,-89.225,2022,3,5,2,9,7601,E,1,3,3,3,9,5,5,4,1,1,1,1,0,0
8736,1402,3,1,0,-5,Yf8MFicvfGuC880AfGwZHAb.png,52.78424432,6.123979829,219.433,2022,4,-225,10,9NXLsZDiJDTUYV2FA_RL7wb.png,51.00297491,5.889132253,128.882,2020,9,5,2,9,7601,E,1,3,3,3,9,5,5,4,1,1,1,1,0,0
8737,1402,4,2,75,10,8fUq_zHpJiqAsMHTTsaCTAb.png,52.72939499,5.159380159,159.226,2021,4,-150,-10,OZ59wVVSpLA6UNbZQpgs2Ab.png,52.21190386,6.863213996,253.689,2022,3,5,2,9,7601,E,1,3,3,3,9,5,5,4,1,1,1,1,0,0
8738,1402,5,2,0,10,sp8VAT_KT3pqRNMhAmxvNga.png,52.23361494,5.159237256,58.536,2019,5,-75,0,3I58zSiVg3FgzrVbj83k-Ab.png,52.35180012,4.997918637,219.106,2019,6,5,2,9,7601,E,1,3,3,3,9,5,5,4,1,1,1,1,0,0
8739,1402,6,2,-150,5,ba8oQAsZCPmzRnXzetKNRgb.png,52.43639403,4.638072189,254.613,2021,4,-75,0,drp4YvicvNh3LbD0OOZ8HQb.png,51.30595423,5.298453842,245.426,2021,4,5,2,9,7601,E,1,3,3,3,9,5,5,4,1,1,1,1,0,0
8740,1402,7,2,-225,0,FGNeinO87ab3NrLkkxiu0Ab.png,50.96857645,5.825009325,215.016,2020,9,150,-10,F6XTao9nNlVVZqRz3ndlNwb.png,52.19087872,6.880242839,190.21,2022,3,5,2,9,7601,E,1,3,3,3,9,5,5,4,1,1,1,1,0,0
8741,1402,8,1,-75,-10,f4sGG1SuEuAeSImIHmznmga.png,52.36519009,4.925519494,-40.055,2019,4,150,15,5xUWSdgEp1VVLU1KKI8LLQb.png,50.78591066,5.907565308,161.191,2021,9,5,2,9,7601,E,1,3,3,3,9,5,5,4,1,1,1,1,0,0
8742,1402,9,2,225,0,r5EFGXC6Qv5GsVyFgzxgIQb.png,51.80156825,5.007784201,221.11,2019,4,-150,10,SqvjropgZtypSngOSYqDBAa.png,52.0355759,5.666584872,81.861,2019,4,5,2,9,7601,E,1,3,3,3,9,5,5,4,1,1,1,1,0,0
8743,1402,10,2,225,-5,-w-pWL812WS5uIm2C69JCQb.png,50.8843883,5.851213425,94.096,2021,6,-225,0,ZkxwEBLFHLF3Dtvoyq_A5wa.png,51.55878914,4.516594242,78.179,2021,8,5,2,9,7601,E,1,3,3,3,9,5,5,4,1,1,1,1,0,0
8744,1402,11,1,-75,0,59x2Gl1P6Dab2lW1aQKpqwb.png,52.22636807,5.176282626,182.45,2019,6,150,15,9n4C8BlqAm2ERYaeO8LpAgb.png,51.82016751,5.877536727,237.027,2019,4,5,2,9,7601,E,1,3,3,3,9,5,5,4,1,1,1,1,0,0
8745,1402,12,1,-225,-10,O1NUsx9ag4FkU9ZeDbVJjAb.png,51.82936358,4.134953789,257.748,2022,5,0,-5,iweDY8IbzlxGtmWmNL3Gzgb.png,51.75401866,5.881280535,149.963,2021,9,5,2,9,7601,E,1,3,3,3,9,5,5,4,1,1,1,1,0,0
8746,1402,13,2,150,-5,68ntm9wDdxhQ_dEK3btDwga.png,52.83993424,6.719821134,-59.308,2022,4,-225,5,tYKtgSLOZS4yu3AQ7kHqWwa.png,51.84403699,4.163989754,-43.409,2019,3,5,2,9,7601,E,1,3,3,3,9,5,5,4,1,1,1,1,0,0
8747,1402,14,2,-150,10,ilU0y28Evtp52J3Lx6IebQa.png,51.54012963,4.593515108,82.614,2021,8,225,-5,abtI7DMxJrmctuqSFhDg3ga.png,52.79033489,6.723397303,-67.31,2022,4,5,2,9,7601,E,1,3,3,3,9,5,5,4,1,1,1,1,0,0
8748,1402,15,2,150,-5,fMnnXN-DZsLxhatWOEDa-Ab.png,51.12792119,5.946347191,244.707,2021,9,75,10,2C7q8boXTr9dCu13vesD_Qa.png,52.20914844,5.162500464,-76.859,2020,12,5,2,9,7601,E,1,3,3,3,9,5,5,4,1,1,1,1,0,0
8749,1403,1,2,225,0,1V_qJEg5Nx7IMlq-9lGKgQa.png,51.49526704,3.626813018,56.386,2021,3,0,-5,64v2MS-sfFwwTmoXJzsrYQb.png,52.20411801,6.806821004,233.021,2021,8,6,2,7,5081,P,1,3,3,6,6,9,5,3,2,2,1,0,1,0
8750,1403,2,2,-150,0,NJ7ErjC-oY4Jl28JVq-9Wwb.png,51.039761,5.773524344,245.013,2021,9,-75,10,8MeZoa_aA51tL2-MLEGi5Qb.png,52.23706935,4.586898207,181.386,2020,7,6,2,7,5081,P,1,3,3,6,6,9,5,3,2,2,1,0,1,0
8751,1403,3,1,75,10,qN1vWTsJqWJ4WbtFiKR2xQb.png,52.23844718,5.192488315,225.212,2020,10,150,-10,8Xgf18-5SX54RAO1yQ7yEAb.png,50.90874869,5.814029368,198.533,2019,5,6,2,7,5081,P,1,3,3,6,6,9,5,3,2,2,1,1,0,0
8752,1403,4,1,150,-5,d67Ff6DNNih7naajK_iiKAa.png,52.73641402,6.457691558,-46.503,2022,3,0,15,lrJqGwQXSmz8PI0p0V8Q8Qb.png,52.47141797,4.645576135,101.336,2021,4,6,2,7,5081,P,1,3,3,6,6,9,5,3,2,2,1,1,0,0
8753,1403,5,1,-150,-10,VBfiWdRQCS-HmziNAnrZrwb.png,52.35068798,4.976575452,217.224,2020,10,225,10,AXhleJr4lXQWG5Jl2j6seAb.png,52.31607615,4.954331771,148.987,2021,9,6,2,7,5081,P,1,3,3,6,6,9,5,3,2,2,1,1,0,0
8754,1403,6,1,-75,10,cYH-7kRYInkWd2EAvZfOPgb.png,52.22333404,6.893983842,165.833,2021,6,225,0,TKIalXhtaJN6CcdRLfwNMQa.png,51.04655842,5.82311067,-36.407,2021,9,6,2,7,5081,P,1,3,3,6,6,9,5,3,2,2,1,1,0,0
8755,1403,7,1,75,5,UTekD92hYtRi1ybDKMlOYwa.png,51.3453798,5.555790064,33.405,2019,3,150,-10,OmENZx1cj9Fo_h8U27pWNgb.png,52.19078263,6.882368512,190.08,2022,3,6,2,7,5081,P,1,3,3,6,6,9,5,3,2,2,1,1,0,0
8756,1403,8,1,0,10,t_dIXfkChkFNApwZRXY6wwa.png,52.30832628,4.641129278,-50.595,2021,12,225,-5,jLgve1x-xAJzpeLz23LObga.png,52.28970292,4.667644598,39.572,2021,12,6,2,7,5081,P,1,3,3,6,6,9,5,3,2,2,1,1,0,0
8757,1403,9,2,150,-5,a4eJ9t48tgQfrubA4FYS3Aa.png,52.40677292,5.286122494,-36.146,2021,4,-75,0,zwxG1SC64UGCyALXxJFvBQa.png,52.38323101,4.803103084,85.716,2021,11,6,2,7,5081,P,1,3,3,6,6,9,5,3,2,2,1,1,0,0
8758,1403,10,1,-225,0,ds9fKnBeI8MgPiDfyNSJQwa.png,52.30236351,4.964724902,59.477,2022,2,75,10,-hCrOD2eXVxEUPdL4Lqj1gb.png,51.48734743,3.602750776,107.276,2021,3,6,2,7,5081,P,1,3,3,6,6,9,5,3,2,2,1,1,0,0
8759,1403,11,1,-225,0,NJwGiAdORuFjNNziDzub6ga.png,52.30878269,5.618633786,-7.988,2020,8,150,-10,Eu7dPE4piQKBspQMpWP82ga.png,52.62513961,6.040052488,72.825,2019,3,6,2,7,5081,P,1,3,3,6,6,9,5,3,2,2,1,1,0,0
8760,1403,12,1,-225,0,I3UjaYToqM07GdnlBu1pYwa.png,52.00844849,5.673832713,77.951,2019,4,0,-10,2L8HFOWEkTPXhGzEehJisQa.png,51.92211899,6.357823627,79.36,2021,9,6,2,7,5081,P,1,3,3,6,6,9,5,3,2,2,1,1,0,0
8761,1403,13,1,225,15,3CLbfn0RoY-2WSXQdd_gvQa.png,51.53576096,4.62602563,75.436,2021,9,75,-5,MlN-TY2YULUfvLvMaIqV7wa.png,52.39984773,4.940491379,-59.128,2019,6,6,2,7,5081,P,1,3,3,6,6,9,5,3,2,2,1,1,0,0
8762,1403,14,1,-225,10,lsYHmyGKQto9SAaSB7mPNga.png,52.21057547,6.857197459,-19.1,2022,3,-150,5,bQvDZl8bUCbVGkXUprBajQa.png,52.4568317,5.034513278,-53.9,2021,4,6,2,7,5081,P,1,3,3,6,6,9,5,3,2,2,1,1,0,0
8763,1403,15,1,-225,-10,vP7aCJNUcEHqEOYz2ATkBwb.png,53.20733066,5.836483911,182.637,2020,8,150,15,CtfzimgODzVpOVlz0R3stwa.png,52.31019129,4.984898844,60.134,2022,5,6,2,7,5081,P,1,3,3,6,6,9,5,3,2,2,1,1,0,0
8764,1401,1,1,-75,5,gCuVLELnUpEuYz7drbLmBga.png,52.22143041,6.937793536,-81.911,2021,3,150,15,8DG_vPvt7eygPGyzFHfeEAb.png,52.15866264,6.410662098,173.675,2021,5,5,2,4,6605,g,4,2,2,6,8,9,6,4,1,1,1,0,1,0
8765,1401,2,2,150,5,2U5Uu2oYcnCxJxtdAnoP7Qa.png,52.3095968,4.96031353,-30.47,2022,3,0,-5,4jBQTIHJ5ySGHF_ckuNQywa.png,51.71097651,4.873705397,-38.77,2021,8,5,2,4,6605,g,4,2,2,6,8,9,6,4,1,1,1,0,1,0
8766,1401,3,2,150,15,eMAOHLfbbZ29tEBQ6xJ9_Qa.png,51.66238003,5.222114207,9.943,2021,6,0,0,1B1tau9h_FlQJhs5jXn9iQa.png,50.9281232,5.906122692,84.963,2021,10,5,2,4,6605,g,4,2,2,6,8,9,6,4,1,1,1,0,1,0
8767,1401,4,1,0,0,kUCDnujmwD8cIAZIK5b_UQb.png,52.602189,6.196289882,96.325,2022,3,225,-5,em_h7RolzjZg9LNcQOGEsQb.png,52.78723234,6.278842085,263.029,2022,3,5,2,4,6605,g,4,2,2,6,8,9,6,4,1,1,1,0,1,0
8768,1401,5,1,225,0,7Arnx21N_XeOwI2mFUanPwb.png,52.355592,4.933801698,134.537,2019,6,150,10,OhXiVfwB5Tbof_YIhjAFxQb.png,52.34273573,5.329523814,232.52,2019,5,5,2,4,6605,g,4,2,2,6,8,9,6,4,1,1,1,0,1,0
8769,1401,6,2,0,10,EV07QP38duYQtmo675PLMQa.png,51.48870929,3.603163007,-71.102,2021,12,-75,15,xSone-L__eITAR3MECui4wa.png,52.78688606,6.123708665,-71.54,2022,4,5,2,4,6605,g,4,2,2,6,8,9,6,4,1,1,1,0,1,0
8770,1401,7,1,-150,-5,6X5lpFsBd2pcAcpuqDDQwQb.png,52.22871818,6.904650461,193.745,2021,4,0,15,MjIgnjQ-yrJeTKwK9kEGHwb.png,51.4475779,5.52627729,166.326,2021,3,5,2,4,6605,g,4,2,2,6,8,9,6,4,1,1,1,0,1,0
8771,1401,8,1,75,0,qgL7Vv5UmoupVzOeWXRJUQb.png,52.3803756,5.256153951,241.129,2020,6,0,5,vLUyyAeWH125tdt3fWYMiga.png,52.34574984,4.86507099,75.726,2020,12,5,2,4,6605,g,4,2,2,6,8,9,6,4,1,1,1,0,0,0
8772,1401,9,2,0,10,kTZQSL_c0Bk0wEcYos7rFwa.png,52.65931032,6.295676416,-69.53,2021,6,-225,15,CFMyQczzV0RFAzPFCRKGHAa.png,52.21719795,6.923214312,78.072,2021,8,5,2,4,6605,g,4,2,2,6,8,9,6,4,1,1,1,1,0,0
8773,1401,10,2,0,5,L432s5bZE_fXA5F8trEsVAa.png,52.35251971,4.649127707,-2.36,2020,7,-75,15,RTRdYz61eN4BQbu8HTZCkgb.png,52.34819454,4.790996888,122.15,2020,7,5,2,4,6605,g,4,2,2,6,8,9,6,4,1,1,1,1,0,0
8774,1401,11,2,225,15,xelsUJsBiRGWPCxxs_1YxQb.png,52.35303265,4.832415491,267.809,2021,3,150,10,S8pAZ-xb-jznABcGn50cQwb.png,51.77449086,5.106493054,172.818,2019,4,5,2,4,6605,g,4,2,2,6,8,9,6,4,1,1,1,1,0,0
8775,1401,12,1,-75,0,0VI1nG-U8mgDBzXx6P-Grwa.png,52.31778478,4.648563182,39.068,2021,12,0,5,lw3min_hdagTlNXTsKzFIga.png,51.87041647,4.064683926,-21.75,2022,5,5,2,4,6605,g,4,2,2,6,8,9,6,4,1,1,1,1,0,0
8776,1401,13,2,0,15,71zyiW92ijvrJ7Dd55JEAgb.png,51.51386039,5.385898137,237.711,2022,5,-150,-5,PNFbCmW4-ifmFQMvqTuz-wb.png,52.38270428,4.922071451,257.804,2020,6,5,2,4,6605,g,4,2,2,6,8,9,6,4,1,1,1,1,0,0
8777,1401,14,2,150,5,UoT9V5rNL45bBEjLa0P1Qgb.png,52.86174152,6.267070116,91.582,2022,3,-150,10,6vwFuhavx8A94hUIKhczqAa.png,52.37783886,4.656547656,-67.399,2020,7,5,2,4,6605,g,4,2,2,6,8,9,6,4,1,1,1,1,0,0
8778,1401,15,2,-75,15,9MN0EllBXtJMXQMErXF3mga.png,53.14815289,6.496280671,1.581,2021,3,-225,10,FcZ4nYW_o8G7nP5saXEIFgb.png,52.35255197,4.86576296,244.562,2019,7,5,2,4,6605,g,4,2,2,6,8,9,6,4,1,1,1,1,0,0
8779,1408,1,2,225,5,eWDQsbHCSVCr1DKb6H9E0wb.png,52.72375157,4.668117347,208.525,2021,4,0,-5,qhX5tjbm2XEcd0_C3RURxQa.png,52.0252207,4.918953778,64.687,2022,3,6,1,4,7316,M,1,2,2,2,5,9,9,4,2,2,1,1,0,0
8780,1408,2,1,-75,5,f1XDBpkgcQP6CMKyibEhzwb.png,52.17201047,6.22552213,239.133,2021,4,-150,10,yf7eqoWz54Dzne1Ahs7pVQb.png,51.51167851,3.624765251,225.826,2021,11,6,1,4,7316,M,1,2,2,2,5,9,9,4,2,2,1,1,0,0
8781,1408,3,1,75,0,MnvjVS1nPfJP47HJqjcmaQa.png,52.04855935,5.27920476,-43.034,2021,1,225,5,swsnpbSoSSYU8QNukKqZgwa.png,53.05694795,6.849421544,-68.86,2021,8,6,1,4,7316,M,1,2,2,2,5,9,9,4,2,2,1,1,0,0
8782,1408,4,2,75,10,BhNz6HKz5O0PMRkT7nloHQa.png,51.4200146,5.45865411,23.155,2022,4,-75,0,D3RtX5yCVX63W8lnGsjnBwb.png,50.96449586,5.984171166,92.489,2019,6,6,1,4,7316,M,1,2,2,2,5,9,9,4,2,2,1,1,0,0
8783,1408,5,2,-150,0,dg5_Fw3ZjuWUjhAQNVaxcwb.png,52.34865343,5.142316954,148.881,2021,7,0,-5,v0g__WQUcWFs4hJXcdrAyQa.png,51.85844794,4.466230292,-36.372,2021,3,6,1,4,7316,M,1,2,2,2,5,9,9,4,2,2,1,1,0,0
8784,1408,6,2,150,-5,5MvioXbPIYyPkbktRl0r9wa.png,52.05199026,5.296936646,-24.931,2021,1,0,15,1wn1KCg3PQKHviX1vFWgSQb.png,52.30981535,4.634853312,216.308,2021,12,6,1,4,7316,M,1,2,2,2,5,9,9,4,2,2,1,1,0,0
8785,1408,7,1,0,0,xUxjLb2MOs3pdphwoWfTtwa.png,52.36844495,4.649563997,88.382,2021,9,-225,10,prL5tmp0VI6_VsfRdupSFwa.png,51.42108558,5.467085468,-75.482,2021,3,6,1,4,7316,M,1,2,2,2,5,9,9,4,2,2,1,1,0,0
8786,1408,8,2,225,15,c0xOuAQxaH0AsbLSbFkwdAb.png,51.55557497,4.520141328,236.91,2022,6,-150,10,fL8cBtAfBHpnknRFS_5UIQb.png,52.22043573,6.970991505,185.394,2021,3,6,1,4,7316,M,1,2,2,2,5,9,9,4,2,2,1,1,0,0
8787,1408,9,1,-150,-5,FcYrHej6XRxfS0Zh6NRMowa.png,52.22965268,6.86720083,-64.493,2020,11,0,15,L39hpsAzSg2OyeTaRW0J0Qb.png,51.48313326,3.637255989,269.342,2021,11,6,1,4,7316,M,1,2,2,2,5,9,9,4,2,2,1,1,0,0
8788,1408,10,1,-150,10,ua_DT5qjAvdMPJpRNjA4awb.png,51.89776645,4.931674622,134.614,2019,4,0,15,YdAzn37ix3V20lmlCgGaqAa.png,52.22507555,5.180727536,61.181,2021,4,6,1,4,7316,M,1,2,2,2,5,9,9,4,2,2,1,1,0,0
8789,1408,11,1,-75,5,AjwZNB4XgWJwIHghpgY9Qwb.png,50.97837232,5.978902188,250.128,2021,6,0,10,9eCxXugW8diXNA8zjKFOzga.png,52.20963708,6.960761765,-82.523,2019,4,6,1,4,7316,M,1,2,2,2,5,9,9,4,2,2,1,1,0,0
8790,1408,12,2,0,10,JFqGSwYfhsfpR4SLfxGezQb.png,52.36206209,4.943112583,165.953,2020,9,150,-5,n4gsmh4SaDZU5PoCI2bXSwb.png,52.45238558,4.908347012,254.182,2019,7,6,1,4,7316,M,1,2,2,2,5,9,9,4,2,2,1,1,0,0
8791,1408,13,2,225,10,vlgfyBpNSqRC8IM3l_qyfga.png,52.69257487,6.076621097,-16.256,2022,3,-150,-5,ItRGXPsnhUjGZriM-wgSiQa.png,52.6800884,6.00415989,17.507,2021,7,6,1,4,7316,M,1,2,2,2,5,9,9,4,2,2,1,1,0,0
8792,1408,14,2,75,10,1tdsbO5h85Zh5zybx5o9QQb.png,52.39167628,5.303016106,152.986,2021,3,-225,-5,_Bc7gOccfcwRoUx7wPxAxwa.png,51.81865605,4.958365657,23.514,2021,6,6,1,4,7316,M,1,2,2,2,5,9,9,4,2,2,1,1,0,0
8793,1408,15,2,225,15,wcrK330qNEgxC_DfSJl6_ga.png,52.30946335,5.026911538,75.71,2019,6,0,10,uMdpODgPLwGKurU5_zvZdwb.png,52.21910074,6.964817324,99.301,2020,12,6,1,4,7316,M,1,2,2,2,5,9,9,4,2,2,1,1,0,0
8794,1406,1,2,225,5,ctueW008ThiVYKvpl136CQb.png,51.18285838,5.998924027,203.441,2020,8,-150,-10,PTEu5NpguvEAZN9gdjRAJwa.png,52.3495504,4.786348589,-19.755,2019,6,3,1,7,5707,V,4,4,4,5,9,8,8,4,3,3,3,1,0,0
8795,1406,2,2,75,5,v55aSfjX2Svjy5dH82xIOwa.png,52.05559024,6.093855755,-13.089,2022,5,-150,10,OnkPS0Fy5br_EoVOL30lwAa.png,51.49387735,5.391231541,-10.819,2021,3,3,1,7,5707,V,4,4,4,5,9,8,8,4,3,3,3,1,0,0
8796,1406,3,1,150,-10,_ovzaDuJ7DP7ODTEW2s5mgb.png,51.93385352,4.583469438,230.472,2020,11,225,15,O8pKCEOxiPGe_RLtxtAGtwb.png,52.34826415,4.877042859,94.033,2020,11,3,1,7,5707,V,4,4,4,5,9,8,8,4,3,3,3,1,0,0
8797,1406,4,2,-75,15,vbpf3r6k-OlbVW7slEsEtgb.png,52.37614164,4.829211823,192.651,2019,3,225,0,MCnlYV_f2JhYEs_skt1BYwb.png,52.37286448,5.227079885,164.442,2021,3,3,1,7,5707,V,4,4,4,5,9,8,8,4,3,3,3,1,0,0
8798,1406,5,2,75,0,xT_po0Z9Q0LWDJDk31UAGga.png,51.72945732,4.963237792,-70.86,2019,6,150,-5,htLGQ-0jTdPHD1LZ0ccyzwa.png,52.23532875,6.880220257,11.197,2022,5,3,1,7,5707,V,4,4,4,5,9,8,8,4,3,3,3,1,0,0
8799,1406,6,2,150,15,5lELzlMpgj5jp0LEPZSo9Aa.png,52.39990284,5.299146188,52.903,2021,3,75,-10,-wY_o2a4eYE6AoZiOPOD7gb.png,52.35178258,4.905297537,162.629,2020,11,3,1,7,5707,V,4,4,4,5,9,8,8,4,3,3,3,1,0,0
8800,1406,7,1,-150,-5,gMquzZJmuzzKcR6mIesVfQb.png,52.0339252,5.599233658,177.993,2021,5,150,10,wa3xafxjmHdvyqvTFnRKeAa.png,52.22590385,6.89169382,-77.564,2020,12,3,1,7,5707,V,4,4,4,5,9,8,8,4,3,3,3,1,0,0
8801,1406,8,2,-150,5,lrw9LQjJvROw6q21kUIM1gb.png,52.79319304,6.788472109,180.145,2019,4,-225,0,KWxMqQ0Zyr8h2n2aifDmXga.png,51.47633256,5.474550161,0.275,2021,9,3,1,7,5707,V,4,4,4,5,9,8,8,4,3,3,3,1,0,0
8802,1406,9,2,225,10,568Vbp_zcx1_OMj5ld69Dwb.png,51.32336763,5.374990244,159.285,2020,9,-75,5,gp0v-SyILsGCX8viEQSAAwa.png,53.06890737,6.39592826,60.469,2021,8,3,1,7,5707,V,4,4,4,5,9,8,8,4,3,3,3,1,0,0
8803,1406,10,2,-75,-15,Z1eIyMfNgsqCs76_fxcEFga.png,51.49092695,5.477242636,62.159,2020,6,0,5,DKStEtckqg1dn1Pey6fnAAb.png,52.36866384,4.873149533,245.252,2021,8,3,1,7,5707,V,4,4,4,5,9,8,8,4,3,3,3,1,0,0
8804,1406,11,1,75,-10,4DAk520MYM6IisFi0hkfSwa.png,52.2652834,4.553297932,-65.754,2022,1,0,-5,Lovb--gA6_19iMU-3bxw1wa.png,52.32807564,4.882191812,-1.837,2021,8,3,1,7,5707,V,4,4,4,5,9,8,8,4,3,3,3,1,0,0
8805,1406,12,2,0,10,o8JDDqoLCwEXOJKvzFIlKga.png,51.44161929,5.522301628,1.836,2022,4,-75,-15,typ0MewVgitKn8WnezCoGAb.png,52.37215665,5.19181411,147.418,2022,5,3,1,7,5707,V,4,4,4,5,9,8,8,4,3,3,3,1,0,0
8806,1406,13,2,-75,5,i5rHo2TVcmNuTuEjBZ44fwb.png,52.39478946,5.303492971,218.878,2021,4,0,-10,Qh0tKorKB21TjuA8gJHLPwa.png,52.77187392,6.233235682,70.136,2021,8,3,1,7,5707,V,4,4,4,5,9,8,8,4,3,3,3,1,0,0
