ID,RID,CHOICE,N_TASKS,train,test,C1,TT1,IMG1,IMG_YEAR1,IMG_MONTH1,IMG_LAT1,IMG_LNG1,ANGLE_FROM_NORTH_IMG1,C2,TT2,IMG2,IMG_YEAR2,IMG_MONTH2,IMG_LAT2,IMG_LNG2,ANGLE_FROM_NORTH_IMG2,AGE,GENDER,MODE,TT_CAT,TR_DAYS,IMP_IMG,IMP_HHC,IMP_TTI,NGBH_SC,HOUSE_TYPE,HH_COMP,REGION
6914,1095,1,15,0,1,-75,-5,BCGUEmksn1aE0FJnmgUhHAa.png,2021,3,52.72900649,5.021637477,-34.128,225,-10,UgoOR3mg7JlMN4V39gnf3Ab.png,2022,3,51.71347372,3.712116433,238.582,4,1,3,3,5,7,9,7,4,2,2,South
6915,1095,1,15,1,0,75,-10,sBrhfyYhKZ-LKdHlmuIxgwb.png,2021,12,52.31189067,4.673076323,128.776,225,10,PDJzvTnqWQeMxK7Q9WV41ga.png,2022,5,52.1893732,6.882571767,-77.691,4,1,3,3,5,7,9,7,4,2,2,South
6916,1095,1,15,1,0,-75,10,O18MeDzB-SOth8txYhxuCAb.png,2020,8,53.21550301,5.83891281,268.253,-150,15,7lHENdd0ZqWxmZj3JWSZ4wa.png,2021,4,52.36818082,4.523172959,-70.331,4,1,3,3,5,7,9,7,4,2,2,South
6917,1095,1,15,0,1,0,5,hfGcoF1LxgEfZTydP-HP8wb.png,2022,5,51.83737674,4.150733764,110.596,225,-10,NUXZnzg2yWpRcnb-wgszKwb.png,2021,8,52.18807277,6.871432193,183.866,4,1,3,3,5,7,9,7,4,2,2,South
6918,1095,2,15,1,0,75,5,5lELzlMpgj5jp0LEPZSo9Aa.png,2021,3,52.39990284,5.299146188,52.903,0,10,B6mxiuIH2c-kSpQpgfumMAb.png,2021,12,51.49404122,3.603090493,232.526,4,1,3,3,5,7,9,7,4,2,2,South
6919,1095,1,15,0,1,-150,-10,Ow9T401CTVr3bw12eLmPOQa.png,2021,9,52.44207939,6.341629405,-85.805,0,-5,v1h8hEWp4i9wEDFUudTz9wa.png,2019,3,52.33360601,4.884581799,-1.492,4,1,3,3,5,7,9,7,4,2,2,South
6920,1095,1,15,1,0,-225,0,OJ286klE7ctNF1n3YAFQgQb.png,2021,9,52.35408644,5.006442295,238.247,150,-5,v7KXCraRkczoLXvAT0KBJQb.png,2022,3,52.2100165,6.912204896,175.896,4,1,3,3,5,7,9,7,4,2,2,South
6921,1095,1,15,1,0,-75,15,CLUhhk_tKCC2T8LB9jqfLAb.png,2020,11,51.91352198,4.394890695,223.49,150,-10,4KLmFyx6R4KHSv7LFFntBAb.png,2021,8,52.31466961,4.675587874,214.523,4,1,3,3,5,7,9,7,4,2,2,South
6922,1095,1,15,1,0,150,-10,hzdBsO2-ATXeGq-Oqvzgega.png,2021,12,52.27110552,4.633489708,40.142,-75,0,IXrh_5YC48DlyMJN_JPmPwb.png,2020,7,52.35382385,4.944565223,226.349,4,1,3,3,5,7,9,7,4,2,2,South
6923,1095,1,15,0,1,0,-10,STnR_79KpK8FEJFF3d802Qb.png,2019,6,52.3730785,4.846442281,249.791,225,5,4CAjYOzvJDLgoHQ4BrMvqQb.png,2022,5,52.21871602,6.935901757,98.656,4,1,3,3,5,7,9,7,4,2,2,South
6924,1095,2,15,1,0,150,-5,O2fOl9viuzws77qCWtEs-Ab.png,2021,9,52.30813361,4.956071616,149.457,75,0,1FSchmBWkW27xXNDWG960ga.png,2020,9,52.67135212,4.901568768,-65.075,4,1,3,3,5,7,9,7,4,2,2,South
6925,1095,1,15,1,0,0,5,QJy_cTF37Zx5z8nF0kp7jga.png,2019,6,52.30370846,4.967044501,46.807,150,-10,H6X2sWXfw-CbWPzDxlaR9ga.png,2021,11,52.37117532,4.652179905,-1.396,4,1,3,3,5,7,9,7,4,2,2,South
6926,1095,1,15,0,1,-225,-10,5ZvLYB-Ys6oIPx2bxVNR_wb.png,2021,9,52.12947701,4.432826358,132.882,225,15,9WBRk7inP-46Al6XqzdJagb.png,2019,5,52.25583528,4.552893548,212.67,4,1,3,3,5,7,9,7,4,2,2,South
6927,1095,1,15,1,0,-75,10,YYPnn1XHmuOtUAjB5h9Ykwb.png,2022,4,51.50232128,5.384101088,237.996,150,15,ZCRwH3g9vomEMCc1lPd_xAa.png,2019,5,51.5101371,3.618736442,-55.858,4,1,3,3,5,7,9,7,4,2,2,South
6928,1093,2,15,1,0,225,-15,HcOWAfrQlvu2JFDTKicQaAb.png,2022,4,52.20988582,5.197399721,229.652,150,0,zrY4epGKeyH_c9Z4FgM6dAa.png,2022,5,52.19602276,6.87573115,-83.081,4,2,4,5,4,10,9,8,3,2,1,East
6929,1093,2,15,1,0,-225,15,RyTjhey2zKkKJ3-hzYgrtQb.png,2020,6,52.4052701,5.297086395,237.807,0,5,AG4aGqfJFV_YPS59GU8zgwa.png,2019,5,51.51665711,3.662006839,72.307,4,2,4,5,4,10,9,8,3,2,1,East
6930,1093,1,15,1,0,150,-15,ttVfoQvogVfBB5lak48xZAa.png,2021,6,52.54890021,6.234691912,70.285,75,-5,rpCS7M1A0nXBDL3JKpkdXAa.png,2021,3,52.34467465,4.852345054,-65.678,4,2,4,5,4,10,9,8,3,2,1,East
6931,1093,2,15,1,0,0,15,dOZvc8EiNu2KVCeftuGU9ga.png,2021,3,52.36123891,4.991630781,-36.043,150,-10,Z47Sq4VAYREXB1K06wbvgAb.png,2021,9,52.22111457,6.927397534,112.04,4,2,4,5,4,10,9,8,3,2,1,East
6932,1093,1,15,1,0,-75,10,EIVTwrxlHFj52z4Gqp6lKgb.png,2020,9,50.97068101,5.846352312,126.081,-225,0,xVgxzlgfyabP2naJOEZsEgb.png,2021,3,52.36479633,4.618937474,264.126,4,2,4,5,4,10,9,8,3,2,1,East
6933,1093,1,15,1,0,-75,0,XHXbmmJoTgyhNh6I5kYsvAb.png,2019,6,52.26135817,4.723201195,122.989,-150,-15,La4P_g-72V7EtqrdyWyhYAa.png,2019,7,52.36206109,4.943113215,-14.047,4,2,4,5,4,10,9,8,3,2,1,East
6934,1093,2,15,1,0,75,10,O9f_51Yp9QKaCAO03EtIwga.png,2021,3,52.36884847,4.853080418,-17.348,-150,5,ZyvbEayNHc68yo_lMuyA-Ab.png,2022,3,52.22250277,6.924561477,257.31,4,2,4,5,4,10,9,8,3,2,1,East
6935,1093,2,15,1,0,75,-10,UFeKj5tzhVSskvtj6w_M1ga.png,2019,6,52.31064004,4.951754767,58.86,-75,0,YfeUbBRmBrqPmyd8fjyLEgb.png,2020,7,53.21406104,5.785148293,267.68,4,2,4,5,4,10,9,8,3,2,1,East
6936,1093,2,15,1,0,225,-5,C8vltJ-9d1wyyDhK36oIMga.png,2019,6,52.31505865,4.945745046,48.152,-75,15,isI-QcseZONvvF8gP0nSRQa.png,2022,4,52.94932069,6.063098127,-31.339,4,2,4,5,4,10,9,8,3,2,1,East
6937,1093,2,15,1,0,225,0,3RnxNXKoft0bhUQqJtZuXAb.png,2021,4,52.11588851,4.444836291,224.408,-75,-10,QUFE58G60sJwxKdNJpWnXQb.png,2019,4,52.7075046,5.100423873,152.697,4,2,4,5,4,10,9,8,3,2,1,East
6938,1093,2,15,1,0,-150,-10,4CoQsR7Dgq7GWm-CVWZCDgb.png,2020,6,51.50955207,5.386053867,143.275,-75,5,-BKxCjxNB0bu-b14HnaggAa.png,2019,4,51.88053249,4.960859441,-5.052,4,2,4,5,4,10,9,8,3,2,1,East
6939,1093,1,15,1,0,-150,-15,KzvsxKJaGCs4hLib3K2dNQb.png,2019,3,51.85618858,5.783036421,239.714,-225,5,DkRE_HBIeau-lQd-hAZZvAb.png,2019,4,51.83546529,5.795311044,229.203,4,2,4,5,4,10,9,8,3,2,1,East
6940,1093,1,15,1,0,150,-5,HlPCPTqJ7qkprKMdbjCPWQb.png,2022,4,51.49622616,5.387191434,165.765,-75,10,0PhW0TU5jl-Y4OgVg767HAb.png,2021,3,52.72516624,5.090303401,167.727,4,2,4,5,4,10,9,8,3,2,1,East
6941,1093,2,15,1,0,150,-10,cx-8cwFqGcPyhKta3H0BBQb.png,2020,9,52.23034065,5.182847052,238.127,-225,0,aDQi-gi15DgwtusGQ3K7cQa.png,2021,3,51.91412426,4.556880547,85.397,4,2,4,5,4,10,9,8,3,2,1,East
6942,1093,2,15,1,0,0,-15,jT1MAYHAr6goI97SIapGJga.png,2021,3,52.41025302,4.651175842,-85.754,-225,15,SXcEb5VUT9sN0OER9oZECwa.png,2022,3,51.38688371,5.575610309,26.395,4,2,4,5,4,10,9,8,3,2,1,East
6943,1099,1,15,1,0,0,15,m8v9cLeU1VeGuFM_I6k3Qwa.png,2019,5,50.8916779,5.821071435,49.621,-150,-15,FSJ2L32bJbgtNWenO76MhQb.png,2020,8,52.34054928,5.517838333,252.107,5,2,1,4,5,8,6,6,4,2,2,West
6944,1099,2,15,1,0,150,10,prNOEpkBxayzP5eAsMn3jQa.png,2019,4,52.03951028,5.675729149,83.77,75,5,PJ14YgPzR0OLFjkfFOzp7Qb.png,2022,5,51.84287058,4.142173422,146.595,5,2,1,4,5,8,6,6,4,2,2,West
6945,1099,1,15,1,0,75,-5,84jvXTf76OlFIal12QhuUAb.png,2022,4,52.97353684,6.109612209,143.756,-75,-15,JKd2MLB-87x0laBR0fgk_Aa.png,2021,6,51.45234645,5.455878396,38.234,5,2,1,4,5,8,6,6,4,2,2,West
6946,1099,1,15,1,0,0,0,NHoA555bik_TQD-Jo1N5Gwa.png,2020,8,51.20773896,5.992180306,-71.243,75,-5,2v9VI4vN_NUVulhABShlwAb.png,2020,7,52.32357887,4.981151054,142.563,5,2,1,4,5,8,6,6,4,2,2,West
6947,1099,2,15,1,0,-150,-5,jEgTVIkCI1cHuilUtcFkcQa.png,2020,7,52.22615734,4.484946544,-17.792,0,0,h0kO3CiL1-5fgLfpCs74XQa.png,2019,6,52.31689844,4.976509096,-30.868,5,2,1,4,5,8,6,6,4,2,2,West
6948,1099,1,15,1,0,75,0,XwdHiIOTzAqvpXZYvudF3wb.png,2021,8,52.93887952,6.606590111,151.207,225,-10,9lRwnuPv3-ffpgw_rV85Gga.png,2022,3,52.19607637,6.886365733,9.123,5,2,1,4,5,8,6,6,4,2,2,West
6949,1099,1,15,1,0,-75,-15,8Oje1UFwkFyZhDdZ9to0yAa.png,2021,5,51.26299573,5.699607125,-7.56,150,15,5GbSIIMwf_zaBeeUbkhMTgb.png,2020,11,52.8814573,4.747267928,182.877,5,2,1,4,5,8,6,6,4,2,2,West
6950,1099,1,15,1,0,75,-10,yBuFwatVVHnOAKV9Z9u-Dwa.png,2019,4,52.78544373,6.117394024,62.063,-225,-15,7UDvPPHOBLaGmqskNk_KiQb.png,2020,7,51.43259874,5.487481592,145.44,5,2,1,4,5,8,6,6,4,2,2,West
6951,1099,1,15,1,0,75,15,ARVGhQoojdJr-hKp4dcy7wa.png,2019,6,52.3503093,5.004214578,39.63,0,0,m80sCqTZqkjp4sQ29DSPhga.png,2020,8,51.49023265,5.455473513,10.146,5,2,1,4,5,8,6,6,4,2,2,West
6952,1099,1,15,1,0,225,10,T2O20srAbp422-PkqFT6Iwa.png,2020,9,52.03164541,4.306201381,-21.766,-75,5,t9ESB1rAVMATPgKXzbtR5Qa.png,2022,4,52.22963656,6.858681106,37.238,5,2,1,4,5,8,6,6,4,2,2,West
6953,1099,2,15,1,0,225,-5,ljZ2Wa5HAXjAb_ui-v-NtAa.png,2022,4,51.47883103,5.490140177,53.123,150,5,BJi8iABvRzF19wZX6jqbVwa.png,2021,6,52.57551126,6.279597224,72.534,5,2,1,4,5,8,6,6,4,2,2,West
6954,1099,2,15,1,0,150,5,2zvZRUzCvW-JyY46LA9VHga.png,2021,3,51.91580973,4.586628713,47.648,-225,0,khiQWVaq4R-bad6YNb2QxQb.png,2021,5,51.26690045,5.710300514,148.146,5,2,1,4,5,8,6,6,4,2,2,West
6955,1099,2,15,1,0,150,-15,0VN6fqSicDqecg7GFe4IoAb.png,2021,12,51.65397918,5.282533467,144.636,-75,15,2tlGyKwc1nvyiNPIW4DIHwa.png,2022,3,51.70520062,3.743978395,-83.906,5,2,1,4,5,8,6,6,4,2,2,West
6956,1099,1,15,1,0,-225,-10,i7FKuQ4WhVt9D01HhEl_kQa.png,2021,1,51.47352233,3.961702483,8.37,75,10,p5Y4ulcTihvb7W8RjWw13wa.png,2020,8,52.21631829,4.508767832,-43.248,5,2,1,4,5,8,6,6,4,2,2,West
6957,1099,1,15,1,0,150,-5,aRXjgikNECs_rJcuQKQwiga.png,2021,7,52.67443717,5.991091531,-35.022,-225,15,ydqOzk9cWbvoDigf-z8IVwa.png,2020,8,52.12136431,4.451855065,73.073,5,2,1,4,5,8,6,6,4,2,2,West
6958,1100,1,14,1,0,225,0,sIl5LIBuyG0N6Wv8DERvSAb.png,2019,6,52.71060313,5.149648741,146.632,0,-5,teuK_SlCjOHoiIXMgTMWEgb.png,2021,3,51.92133392,4.599595627,152.47,3,2,4,2,5,9,6,7,4,4,3,West
6959,1100,1,14,1,0,-150,15,GWx3aeXH62mCwTTWYvflKAa.png,2020,9,52.29449615,4.909265202,-6.474,225,0,jHaYozQ3NqcaxXM0lKAV7Ab.png,2020,9,52.43483688,4.63794029,179.88,3,2,4,2,5,9,6,7,4,4,3,West
6960,1100,1,14,1,0,-75,10,HaW8duqRIpMHTl74eVin0Qa.png,2019,4,53.04508499,5.83753705,81.87,-225,0,xL9TR90fhkAHr4tf-7-W_Aa.png,2022,5,52.05264949,6.091632779,37.531,3,2,4,2,5,9,6,7,4,4,3,West
6962,1100,2,14,1,0,225,5,AkSYJ71jnZG3-r3-DZkdWQa.png,2021,4,52.72503446,5.963362426,-13.212,-75,-5,E30bYzIkn5dY7Qzum7iM7Aa.png,2022,3,52.18805561,6.871457057,3.866,3,2,4,2,5,9,6,7,4,4,3,West
6963,1100,2,14,1,0,225,10,gMlFmDec-yD7Y1kuViaNSwb.png,2019,6,52.35512082,4.777968758,121.172,75,0,4-EDq-xHTzF9f3Qu4koY-ga.png,2021,6,51.84679874,4.151113549,-58.069,3,2,4,2,5,9,6,7,4,4,3,West
6964,1100,2,14,1,0,-150,10,QAYFflZZhPwBhnEEHzHXoAb.png,2020,6,52.37928941,5.252155382,242.305,150,5,pjKnH0sXZJC3KK1_ygDwfga.png,2019,5,51.50683211,3.681740786,-48.621,3,2,4,2,5,9,6,7,4,4,3,West
6965,1100,1,14,1,0,75,5,TKEHB-EBjwGwrj5LLwInQQa.png,2021,8,52.20281374,6.808748051,75.816,-225,-5,-dEU58RKIqK10cExADEcTAb.png,2021,12,52.26940133,4.637756415,129.108,3,2,4,2,5,9,6,7,4,4,3,West
6966,1100,1,14,1,0,150,0,1sNiFkRFd_v5Z72dY6s0kQa.png,2022,5,51.5061883,5.37690929,2.503,225,5,qrN_d1SkkgbUkRL1wz8zcwa.png,2022,4,52.2306883,6.862697234,30.448,3,2,4,2,5,9,6,7,4,4,3,West
6967,1100,2,14,1,0,-150,5,wCyp88mZ3k0uUbY59pDXuQa.png,2021,12,52.30420272,4.630017947,-65.07,0,10,uIxWIi9krW8wtc6c2ThuQwa.png,2022,4,51.47877604,5.481188561,0.582,3,2,4,2,5,9,6,7,4,4,3,West
6968,1100,1,14,1,0,-150,-5,Q06Z8YrJw7x61jF6LUBHYwb.png,2019,4,51.89199754,4.867354532,177.623,225,10,0G8yGElFWU7eknkuDvHAOAa.png,2020,10,52.33325636,5.525800408,71.558,3,2,4,2,5,9,6,7,4,4,3,West
6969,1100,1,14,1,0,-225,15,Obf7mIpfQrf0cMqV03aOzwa.png,2020,8,52.4096901,4.925355981,-15.145,75,-5,aT7mEBucNjZZtJMZzCwM4ga.png,2022,5,51.47448072,5.429187208,84.15,3,2,4,2,5,9,6,7,4,4,3,West
6970,1100,2,14,1,0,150,5,K8Ym4MRnt4rZxEylGNoGKgb.png,2019,5,52.34546994,4.805760723,160.474,0,10,rwJCCivtKbw-B8FfT2Ijrwb.png,2021,8,51.0286133,5.779159127,158.618,3,2,4,2,5,9,6,7,4,4,3,West
6971,1100,2,14,1,0,-225,15,c1ZUiuKu6o8S_e_Sf5YvKAa.png,2022,3,52.21998581,6.936119477,-81.644,0,5,s3ZsfEM4-35HfGI5E7BK9wa.png,2022,5,52.2256987,6.876249294,-81.219,3,2,4,2,5,9,6,7,4,4,3,West
6972,1100,1,14,1,0,-225,10,OsiIPcUkrZQ-zsdViymM_ga.png,2022,5,51.90631545,4.102656713,42.955,225,5,IAjOv910rUlOH0_bTOL3IQa.png,2020,6,52.33875648,4.962838424,12.636,3,2,4,2,5,9,6,7,4,4,3,West
6973,1102,2,15,1,0,-150,5,2DjtcFdT6YSrk8QT7Bx-bga.png,2021,9,51.56572897,4.642345997,-53.141,-75,-5,yl-IdDiMoC35wUJXynsH4ga.png,2021,5,52.03757162,5.342776558,-59.522,3,1,1,2,4,9,8,6,5,5,1,South
6974,1102,2,15,1,0,0,10,m9YXCrDoxjCAIHxAUyawdgb.png,2019,3,52.29739106,4.905045561,144.422,225,5,mkGVYaMazDuNcNUaiClHagb.png,2022,5,52.05051702,6.109928262,127.162,3,1,1,2,4,9,8,6,5,5,1,South
6975,1102,2,15,1,0,-225,5,_jFj-BXNhKHvlQbntQUD5wa.png,2021,12,52.3151434,4.641543531,-49.984,75,15,QqPhjm5xDcK36Lo98DfV-ga.png,2020,9,52.24022472,5.161077678,-89.693,3,1,1,2,4,9,8,6,5,5,1,South
6976,1102,1,15,1,0,-150,5,jtAqlZ696LFVqQQ_A_YicQa.png,2021,9,53.19875564,5.790991881,3.622,225,-5,FOQze6t_Y4qOGsJJZXHDKQa.png,2019,3,51.29728744,5.579926729,56.33,3,1,1,2,4,9,8,6,5,5,1,South
6977,1102,1,15,1,0,75,10,Z6dJmLG2o_ykTjHjIX1lXwa.png,2019,3,52.3618238,4.518410428,32.51,225,5,j4ytAh3miW9sHlirae0Vwga.png,2021,1,51.48433025,3.962130015,-23.769,3,1,1,2,4,9,8,6,5,5,1,South
6978,1102,1,15,1,0,150,10,NhhPmlP0ZTOXonNAsJ0QYwb.png,2021,5,51.26118154,5.716805379,269.377,0,-5,_w-zPJBwZak9POZiiJZJiwb.png,2022,4,51.25395319,5.686361917,200.401,3,1,1,2,4,9,8,6,5,5,1,South
6979,1102,2,15,1,0,225,-5,1SkMz0HVMY6UHSQmCLRIyQb.png,2019,4,52.35251288,4.883388301,202.835,-150,5,f1ab2LJ582GWp7ACNnnClwb.png,2021,12,52.29964434,4.659134289,213.579,3,1,1,2,4,9,8,6,5,5,1,South
6980,1102,2,15,1,0,225,0,GokHEL5pFMDGrQSodLsoUQa.png,2021,3,52.21806186,5.125174667,-43.848,-150,10,elfQtaU7sNkhxF9bMrfmmQb.png,2021,9,52.33959316,5.194186569,239.967,3,1,1,2,4,9,8,6,5,5,1,South
6981,1102,1,15,1,0,225,5,KEM6uj-qA_lXr8_GInd7aAb.png,2022,3,52.28170509,5.953750176,181.132,75,15,odWh9kkTj7zDaMydqs909Aa.png,2020,11,52.9555112,4.766119022,-69.933,3,1,1,2,4,9,8,6,5,5,1,South
6982,1102,1,15,1,0,-225,5,etUSKpKOQGqDn3cC5nNbwQb.png,2022,3,52.21542255,6.904903096,262.986,150,-5,m80sCqTZqkjp4sQ29DSPhgb.png,2020,8,51.49023265,5.455473513,190.146,3,1,1,2,4,9,8,6,5,5,1,South
6983,1102,1,15,1,0,75,10,si4bcJOp6yFeEHUtyR2Plgb.png,2022,5,52.67616879,4.708701814,148.772,225,5,Z-_7D5ouYXqCuWW6Gg5a-gb.png,2021,8,52.20291424,6.802130094,108.046,3,1,1,2,4,9,8,6,5,5,1,South
6984,1102,1,15,1,0,-225,-5,Jth6RZRVCXONJ1-of0CrDQb.png,2021,6,52.8249926,6.139088938,120.664,225,0,NWpM5axFr9gt39PGx5ffjAa.png,2021,8,52.38861458,4.880019571,62.085,3,1,1,2,4,9,8,6,5,5,1,South
6985,1102,1,15,1,0,-75,0,LIoMtGcflS7K2KpppYBFWQb.png,2020,12,52.22879521,6.893708449,178.0,75,5,MlkHzLF9kKq9XWinoKtZogb.png,2019,3,52.37568566,4.615803587,107.251,3,1,1,2,4,9,8,6,5,5,1,South
6986,1102,2,15,1,0,-225,15,EELqfPIYWcDM5Y4wsWts4wb.png,2021,7,51.45817753,5.495540552,111.239,-75,5,DRc2XX4ozY_x1spX8QzIegb.png,2022,4,52.73316046,5.019518658,167.605,3,1,1,2,4,9,8,6,5,5,1,South
6987,1102,2,15,1,0,75,10,0kNjIEizfA_BgZGgqIbVBAb.png,2020,11,51.91537522,4.561782223,264.708,-75,5,OSOP6dmjP7zpnD_3ZKS48gb.png,2021,6,53.04904034,5.893620228,146.854,3,1,1,2,4,9,8,6,5,5,1,South
6988,1106,1,15,0,1,-225,-5,EhDuGsRGefQyoARuhzy5gQa.png,2021,12,52.30640756,4.661783309,-47.892,-150,0,ffN1XRp29ti6mgBG1Z9frwa.png,2022,5,51.87664253,4.82079387,-24.94,3,1,4,3,5,9,7,10,4,3,3,West
6989,1106,2,15,1,0,0,0,0jyqXYHj5gMrgqNBPebtRAb.png,2021,6,51.81334663,4.945109107,150.117,-225,-10,4KLJmC1pWFqsYJVfbmpwSAa.png,2021,9,52.38223149,4.628365319,-59.836,3,1,4,3,5,9,7,10,4,3,3,West
6990,1106,2,15,1,0,225,0,v_JyWH5lGMd-95EpV2sRvQa.png,2019,4,51.19120099,5.717301143,59.442,0,15,aopPJwRL-feHjvHyXslixAb.png,2022,5,51.41746701,5.434741593,164.193,3,1,4,3,5,9,7,10,4,3,3,West
6991,1106,1,15,0,1,-150,10,e8cG0Jgyai0LK_v8n2dZlAa.png,2021,6,52.78926498,6.105861106,18.634,-225,-5,ct5T9SjWtcX-nTjfzVB7Pga.png,2022,3,52.787031,6.28372002,-47.779,3,1,4,3,5,9,7,10,4,3,3,West
6992,1106,1,15,0,1,75,0,GJSRUngg0TCKDFsgslzI3ga.png,2021,7,51.86250279,5.741705787,42.853,150,5,_l8fOQn8E6SyyTNjb6tTiwb.png,2020,7,52.36053068,5.244044262,146.906,3,1,4,3,5,9,7,10,4,3,3,West
6993,1106,1,15,0,1,-150,0,iMoNCf1DcXu0hUJlZJ87XAb.png,2021,8,51.83446297,5.891147442,204.912,-75,10,5w-WnmyzZYrhn6yNuqot6Aa.png,2021,1,52.04845562,5.277198794,-45.145,3,1,4,3,5,9,7,10,4,3,3,West
6994,1106,1,15,0,1,-225,-5,YELBH2ySqBb9fV1GNvz1Tga.png,2020,7,52.30207411,4.681800789,39.851,-75,15,1rrsKauGZIauGbz_BDC4Ewa.png,2022,3,52.34850663,5.986626782,-86.369,3,1,4,3,5,9,7,10,4,3,3,West
6995,1106,1,15,0,1,-150,0,Pc9vQZazDdlxdlQUJiskQQb.png,2021,4,52.39584944,5.296686838,136.558,75,-10,hKgAAOpyuM_CxCjweQwGqQa.png,2022,4,51.50554928,5.39602995,-48.042,3,1,4,3,5,9,7,10,4,3,3,West
6996,1106,2,15,0,1,225,10,u4Jmb3OKmliN2ZTpbuTSUAa.png,2022,4,52.79379717,6.129885291,17.249,-75,0,BlAoCM_Yvdxn-GOKN5hEkwb.png,2020,6,52.30255533,4.639302903,129.76,3,1,4,3,5,9,7,10,4,3,3,West
6997,1106,2,15,0,1,150,15,vjxzUy8yDthuQ4uzf-U_mAa.png,2020,9,52.23348721,5.163497995,47.763,75,-5,iX4CZEfOvBhsTpMcZSMABQa.png,2020,10,51.95447087,4.580043286,-8.751,3,1,4,3,5,9,7,10,4,3,3,West
6998,1106,2,15,0,1,225,5,YCZvgmOZtSgMmdkBwx-fvwa.png,2022,4,52.75931146,6.720608854,-56.691,0,15,lo0ugZxmKKBDLAE4epCtSwb.png,2021,8,52.35396686,5.157869295,139.133,3,1,4,3,5,9,7,10,4,3,3,West
6999,1106,1,15,0,1,-225,0,W_4EtBAg5-6qXGYNFfqOwQa.png,2021,3,51.38706777,5.571311922,49.582,-75,10,tq7IyfxWf73wshQ2c-ncsQa.png,2019,4,51.90621171,4.085164788,9.714,3,1,4,3,5,9,7,10,4,3,3,West
7000,1106,1,15,0,1,-150,5,2JTDJvwOCznR9fTJxEPAUga.png,2020,7,51.41344522,5.492751718,2.314,150,-10,C3-_HlrLF4cmd7SuhoH9xga.png,2019,3,51.31193744,5.262838319,-46.331,3,1,4,3,5,9,7,10,4,3,3,West
7001,1106,2,15,0,1,150,-5,EJRLTf7kaIannsEsyWhNswa.png,2019,3,52.84653624,6.346341544,27.276,-225,5,xpQA_MVB054URhmRn5A7Wwb.png,2022,3,52.72315872,6.458443819,269.868,3,1,4,3,5,9,7,10,4,3,3,West
7002,1106,2,15,0,1,0,15,5tznQuinzyR11k6j-1z1DAb.png,2021,7,51.16351682,6.015288088,266.494,-75,5,96ejYhroZhGJXkOqVpyIZQa.png,2022,5,51.51658419,5.381930679,-55.49,3,1,4,3,5,9,7,10,4,3,3,West
7003,1105,1,15,1,0,-150,0,drp4YvicvNh3LbD0OOZ8HQa.png,2021,4,51.30595423,5.298453842,65.426,225,-5,FGNeinO87ab3NrLkkxiu0Ab.png,2020,9,50.96857645,5.825009325,215.016,7,1,4,2,4,10,10,7,5,1,2,North
7004,1105,1,15,1,0,-150,15,F6XTao9nNlVVZqRz3ndlNwb.png,2022,3,52.19087872,6.880242839,190.21,225,0,f4sGG1SuEuAeSImIHmznmga.png,2019,4,52.36519009,4.925519494,-40.055,7,1,4,2,4,10,10,7,5,1,2,North
7005,1105,2,15,1,0,-150,5,5xUWSdgEp1VVLU1KKI8LLQb.png,2021,9,50.78591066,5.907565308,161.191,-75,10,r5EFGXC6Qv5GsVyFgzxgIQb.png,2019,4,51.80156825,5.007784201,221.11,7,1,4,2,4,10,10,7,5,1,2,North
7006,1105,2,15,1,0,150,-5,SqvjropgZtypSngOSYqDBAa.png,2019,4,52.0355759,5.666584872,81.861,-225,0,-w-pWL812WS5uIm2C69JCQb.png,2021,6,50.8843883,5.851213425,94.096,7,1,4,2,4,10,10,7,5,1,2,North
7007,1105,2,15,1,0,225,10,ZkxwEBLFHLF3Dtvoyq_A5wa.png,2021,8,51.55878914,4.516594242,78.179,75,5,59x2Gl1P6Dab2lW1aQKpqwb.png,2019,6,52.22636807,5.176282626,182.45,7,1,4,2,4,10,10,7,5,1,2,North
7008,1105,2,15,1,0,225,10,9n4C8BlqAm2ERYaeO8LpAgb.png,2019,4,51.82016751,5.877536727,237.027,-150,15,O1NUsx9ag4FkU9ZeDbVJjAb.png,2022,5,51.82936358,4.134953789,257.748,7,1,4,2,4,10,10,7,5,1,2,North
7009,1105,2,15,1,0,150,0,iweDY8IbzlxGtmWmNL3Gzgb.png,2021,9,51.75401866,5.881280535,149.963,-225,5,68ntm9wDdxhQ_dEK3btDwga.png,2022,4,52.83993424,6.719821134,-59.308,7,1,4,2,4,10,10,7,5,1,2,North
7010,1105,1,15,1,0,-150,10,tYKtgSLOZS4yu3AQ7kHqWwa.png,2019,3,51.84403699,4.163989754,-43.409,-225,15,ilU0y28Evtp52J3Lx6IebQa.png,2021,8,51.54012963,4.593515108,82.614,7,1,4,2,4,10,10,7,5,1,2,North
7011,1105,1,15,1,0,-150,10,abtI7DMxJrmctuqSFhDg3ga.png,2022,4,52.79033489,6.723397303,-67.31,225,5,fMnnXN-DZsLxhatWOEDa-Ab.png,2021,9,51.12792119,5.946347191,244.707,7,1,4,2,4,10,10,7,5,1,2,North
7012,1105,1,15,1,0,-150,0,2C7q8boXTr9dCu13vesD_Qa.png,2020,12,52.20914844,5.162500464,-76.859,225,-5,NKo0Rw7l30JWF0QRP99PNgb.png,2019,4,52.39649333,4.904703247,120.588,7,1,4,2,4,10,10,7,5,1,2,North
